#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
 858000      9.80e-02      1.07e-02      4.58e-03    3.4e-04
 860000      1.16e-01      1.02e-02      5.12e-03    3.4e-04
 862000      1.75e-01      2.17e-02      7.76e-03    3.4e-04
 864000      6.69e-01      2.85e-02      3.55e-02    3.4e-04
 866000      6.92e-02      6.23e-03      3.03e-03    3.4e-04
 868000      1.89e-02      1.22e-03      9.31e-04    3.4e-04
 870000      5.25e-01      2.51e-02      2.77e-02    3.4e-04
 872000      4.24e-01      1.27e-02      2.28e-02    3.4e-04
 874000      1.22e-01      1.38e-02      4.42e-03    3.4e-04
 876000      3.75e-01      2.64e-02      1.92e-02    3.4e-04
 878000      8.91e-02      4.74e-03      4.68e-03    3.4e-04
 880000      7.17e-01      1.76e-03      3.98e-02    3.2e-04
 882000      6.71e-02      7.76e-03      2.41e-03    3.2e-04
 884000      6.31e-01      2.84e-03      3.50e-02    3.2e-04
 886000      1.13e-01      2.06e-02      3.27e-03    3.2e-04
 888000      1.20e-01      4.75e-03      6.56e-03    3.2e-04
 890000      2.86e-01      1.04e-02      1.57e-02    3.2e-04
 892000      8.56e-02      4.05e-03      4.52e-03    3.2e-04
 894000      5.33e-01      7.58e-04      2.96e-02    3.2e-04
 896000      1.32e-01      1.88e-03      7.32e-03    3.2e-04
 898000      1.61e-01      4.71e-03      8.88e-03    3.2e-04
 900000      3.66e-01      1.99e-02      1.99e-02    3.2e-04
 902000      6.71e-01      1.22e-02      3.72e-02    3.2e-04
 904000      8.08e-02      1.90e-03      4.46e-03    3.2e-04
 906000      4.91e-01      3.79e-03      2.73e-02    3.2e-04
 908000      8.87e-02      1.08e-02      4.06e-03    3.2e-04
 910000      2.45e-02      1.96e-03      1.16e-03    3.2e-04
 912000      4.65e-02      6.56e-03      9.38e-04    3.2e-04
 914000      1.65e-01      2.16e-02      4.62e-03    3.2e-04
 916000      1.13e-01      7.64e-03      5.65e-03    3.2e-04
 918000      7.37e-01      6.17e-03      4.09e-02    3.2e-04
 920000      5.19e-01      1.05e-02      2.94e-02    3.1e-04
 922000      3.07e-01      5.88e-02      7.53e-03    3.1e-04
 924000      3.12e-02      1.66e-03      1.66e-03    3.1e-04
 926000      3.85e-01      1.16e-02      2.18e-02    3.1e-04
 928000      3.39e-01      6.49e-03      1.92e-02    3.1e-04
 930000      3.41e-01      3.53e-02      1.70e-02    3.1e-04
 932000      7.79e-02      1.49e-03      4.42e-03    3.1e-04
 934000      5.27e-01      1.69e-03      3.00e-02    3.1e-04
 936000      2.83e-01      2.46e-02      1.47e-02    3.1e-04
 938000      2.11e-01      2.96e-04      1.20e-02    3.1e-04
 940000      2.48e-01      5.99e-03      1.40e-02    3.1e-04
 942000      1.41e-01      1.23e-02      7.31e-03    3.1e-04
 944000      5.79e-01      4.24e-02      3.10e-02    3.1e-04
 946000      6.80e-02      7.71e-04      3.86e-03    3.1e-04
 948000      1.42e-01      4.44e-03      7.90e-03    3.1e-04
 950000      2.80e-01      6.11e-04      1.60e-02    3.1e-04
 952000      5.60e-02      3.91e-03      3.01e-03    3.1e-04
 954000      3.05e-01      2.23e-03      1.73e-02    3.1e-04
 956000      3.89e-01      3.99e-03      2.22e-02    3.1e-04
 958000      2.90e-01      6.92e-03      1.63e-02    3.1e-04
 960000      3.28e-01      9.80e-03      1.90e-02    2.9e-04
 962000      4.91e-01      2.34e-03      2.87e-02    2.9e-04
 964000      7.26e-01      1.08e-02      4.23e-02    2.9e-04
 966000      5.19e-01      2.49e-02      2.87e-02    2.9e-04
 968000      5.92e-01      6.17e-03      3.45e-02    2.9e-04
 970000      6.71e-01      9.93e-02      2.77e-02    2.9e-04
 972000      7.45e-01      2.15e-02      4.31e-02    2.9e-04
 974000      5.39e-01      1.81e-03      3.15e-02    2.9e-04
 976000      5.87e-01      4.01e-03      3.43e-02    2.9e-04
 978000      1.32e-01      9.79e-04      7.73e-03    2.9e-04
 980000      4.28e-01      1.88e-02      2.45e-02    2.9e-04
 982000      2.50e-01      2.19e-02      1.36e-02    2.9e-04
 984000      9.25e-02      4.74e-03      5.07e-03    2.9e-04
 986000      8.70e-02      7.71e-04      5.08e-03    2.9e-04
 988000      4.40e-02      3.68e-03      2.12e-03    2.9e-04
 990000      2.77e-01      1.37e-02      1.57e-02    2.9e-04
 992000      2.82e-01      4.11e-02      3.11e-03    2.9e-04
 994000      5.39e-01      4.74e-03      3.15e-02    2.9e-04
 996000      4.40e-02      4.73e-03      1.77e-03    2.9e-04
 998000      5.08e-01      1.36e-02      2.95e-02    2.9e-04
1000000      6.25e-02      7.26e-03      2.29e-03    2.8e-04
1002000      5.58e-01      1.30e-02      3.33e-02    2.8e-04
1004000      4.02e-02      5.47e-05      2.41e-03    2.8e-04
1006000      4.72e-02      7.11e-03      1.95e-03    2.8e-04
1008000      2.53e-01      2.29e-03      1.52e-02    2.8e-04
1010000      5.11e-01      2.01e-02      3.01e-02    2.8e-04
1012000      2.31e-01      2.05e-03      1.38e-02    2.8e-04
1014000      1.07e-01      7.75e-03      6.04e-03    2.8e-04
1016000      1.98e-01      5.31e-03      1.17e-02    2.8e-04
1018000      7.77e-02      5.86e-03      4.34e-03    2.8e-04
1020000      6.00e-02      2.42e-03      3.53e-03    2.8e-04
1022000      1.70e-01      1.16e-02      9.04e-03    2.8e-04
1024000      9.04e-02      1.05e-02      3.29e-03    2.8e-04
1026000      9.48e-02      6.46e-03      5.03e-03    2.8e-04
1028000      1.04e-01      4.07e-03      6.13e-03    2.8e-04
1030000      4.51e-01      2.34e-02      2.53e-02    2.8e-04
1032000      2.86e-01      4.63e-03      1.71e-02    2.8e-04
1034000      4.45e-01      3.62e-03      2.66e-02    2.8e-04
1036000      5.99e-01      1.74e-02      3.52e-02    2.8e-04
1038000      4.41e-01      5.20e-02      2.17e-02    2.8e-04
1040000      3.29e-01      4.35e-03      2.02e-02    2.6e-04
1042000      4.85e-01      1.64e-02      2.94e-02    2.6e-04
1044000      2.82e-02      3.84e-03      6.16e-04    2.6e-04
1046000      4.55e-01      6.70e-02      1.95e-02    2.6e-04
1048000      1.31e-01      1.47e-02      5.12e-03    2.6e-04
1050000      1.34e-01      4.22e-03      8.03e-03    2.6e-04
1052000      6.67e-02      2.87e-03      4.01e-03    2.6e-04
1054000      3.31e-01      9.72e-03      2.02e-02    2.6e-04
1056000      2.82e-01      2.14e-02      1.48e-02    2.6e-04
1058000      4.17e-01      3.30e-03      2.57e-02    2.6e-04
1060000      7.13e-01      2.68e-02      4.31e-02    2.6e-04
1062000      1.08e-01      1.23e-02      5.49e-03    2.6e-04
1064000      6.15e-02      7.46e-03      2.09e-03    2.6e-04
1066000      1.31e-01      1.37e-02      6.93e-03    2.6e-04
1068000      1.23e-01      3.74e-03      7.45e-03    2.6e-04
1070000      3.90e-02      5.42e-03      7.03e-04    2.6e-04
1072000      3.67e-01      5.69e-03      2.25e-02    2.6e-04
1074000      8.91e-02      8.40e-03      4.87e-03    2.6e-04
1076000      3.44e-01      1.06e-03      2.11e-02    2.6e-04
1078000      1.26e-01      2.00e-02      4.89e-03    2.6e-04
1080000      1.12e-01      1.68e-02      4.79e-03    2.5e-04
1082000      1.77e-01      2.63e-02      7.62e-03    2.5e-04
1084000      2.33e-01      2.38e-03      1.47e-02    2.5e-04
1086000      6.80e-02      2.48e-03      4.22e-03    2.5e-04
1088000      4.10e-01      3.61e-03      2.58e-02    2.5e-04
1090000      4.06e-01      1.04e-02      2.52e-02    2.5e-04
1092000      3.71e-02      6.02e-04      2.32e-03    2.5e-04
1094000      4.97e-01      5.76e-03      3.13e-02    2.5e-04
1096000      9.28e-02      7.59e-03      4.83e-03    2.5e-04
1098000      7.54e-02      2.37e-03      4.70e-03    2.5e-04
1100000      4.25e-01      5.70e-03      2.67e-02    2.5e-04
1102000      5.22e-01      3.61e-03      3.29e-02    2.5e-04
1104000      1.37e-01      7.37e-03      8.04e-03    2.5e-04
1106000      4.23e-01      1.82e-03      2.67e-02    2.5e-04
1108000      2.48e-01      7.57e-03      1.55e-02    2.5e-04
1110000      2.17e-01      7.80e-03      1.35e-02    2.5e-04
1112000      9.20e-02      2.76e-03      5.75e-03    2.5e-04
1114000      3.51e-01      1.71e-02      2.15e-02    2.5e-04
1116000      1.97e-01      2.29e-03      1.24e-02    2.5e-04
1118000      2.39e-01      1.15e-03      1.51e-02    2.5e-04
1120000      9.59e-02      1.66e-02      3.22e-03    2.4e-04
1122000      6.55e-02      1.03e-04      4.24e-03    2.4e-04
1124000      3.88e-01      2.15e-02      2.42e-02    2.4e-04
1126000      4.20e-01      2.31e-02      2.62e-02    2.4e-04
1128000      1.49e-02      7.25e-04      9.10e-04    2.4e-04
1130000      7.46e-02      1.01e-02      1.49e-03    2.4e-04
1132000      3.93e-01      2.80e-03      2.54e-02    2.4e-04
1134000      2.04e-01      2.91e-02      8.97e-04    2.4e-04
1136000      3.89e-01      5.45e-03      2.52e-02    2.4e-04
1138000      7.99e-02      9.06e-03      4.28e-03    2.4e-04
1140000      1.17e-01      1.24e-02      6.42e-03    2.4e-04
1142000      2.17e-01      2.32e-02      9.28e-03    2.4e-04
1144000      3.37e-01      6.48e-02      6.87e-03    2.4e-04
1146000      4.19e-01      2.70e-03      2.71e-02    2.4e-04
1148000      4.71e-02      2.62e-03      2.81e-03    2.4e-04
1150000      2.33e-01      4.41e-03      1.50e-02    2.4e-04
1152000      6.65e-02      1.79e-03      4.26e-03    2.4e-04
1154000      2.32e-01      4.23e-03      1.49e-02    2.4e-04
1156000      1.15e-01      2.22e-02      2.27e-03    2.4e-04
1158000      1.35e-01      2.70e-02      1.15e-03    2.4e-04
1160000      6.98e-02      3.18e-03      4.52e-03    2.3e-04
1162000      1.13e-01      3.61e-03      7.34e-03    2.3e-04
1164000      9.92e-02      1.05e-02      5.59e-03    2.3e-04
1166000      2.74e-02      1.97e-03      1.57e-03    2.3e-04
1168000      4.06e-01      3.87e-03      2.69e-02    2.3e-04
1170000      1.38e-01      1.65e-02      4.92e-03    2.3e-04
1172000      4.39e-01      1.65e-02      2.86e-02    2.3e-04
1174000      2.06e-01      2.39e-03      1.36e-02    2.3e-04
1176000      9.85e-02      1.39e-02      3.89e-04    2.3e-04
1178000      6.23e-01      4.60e-03      4.13e-02    2.3e-04
1180000      6.71e-02      9.98e-03      2.99e-03    2.3e-04
1182000      1.28e-01      1.33e-02      7.27e-03    2.3e-04
1184000      7.80e-02      6.14e-03      4.31e-03    2.3e-04
1186000      1.22e-01      5.29e-03      7.69e-03    2.3e-04
1188000      3.02e-01      7.45e-03      1.99e-02    2.3e-04
1190000      6.31e-02      2.71e-03      3.99e-03    2.3e-04
1192000      1.74e-01      2.00e-03      1.15e-02    2.3e-04
1194000      7.38e-02      3.75e-03      4.74e-03    2.3e-04
1196000      5.39e-01      3.71e-03      3.58e-02    2.3e-04
1198000      2.66e-01      1.85e-02      1.69e-02    2.3e-04
1200000      4.06e-01      4.18e-03      2.76e-02    2.1e-04
1202000      4.21e-02      5.53e-03      2.15e-03    2.1e-04
1204000      9.21e-02      9.52e-03      5.36e-03    2.1e-04
1206000      1.30e-01      4.68e-03      8.59e-03    2.1e-04
1208000      6.66e-02      3.28e-03      4.40e-03    2.1e-04
1210000      5.59e-01      8.07e-03      3.80e-02    2.1e-04
1212000      3.57e-02      3.59e-03      1.70e-03    2.1e-04
1214000      1.56e-01      2.18e-03      1.06e-02    2.1e-04
1216000      7.95e-02      5.67e-03      5.05e-03    2.1e-04
1218000      1.11e-01      2.06e-02      2.68e-03    2.1e-04
1220000      5.56e-02      6.99e-03      1.70e-03    2.1e-04
1222000      2.40e-01      6.73e-03      1.62e-02    2.1e-04
1224000      4.64e-02      5.53e-03      1.69e-03    2.1e-04
1226000      2.92e-02      1.08e-03      1.92e-03    2.1e-04
1228000      2.37e-01      7.47e-03      1.60e-02    2.1e-04
1230000      8.63e-02      5.84e-03      5.53e-03    2.1e-04
1232000      5.31e-02      2.98e-03      3.32e-03    2.1e-04
1234000      5.22e-01      6.96e-03      3.54e-02    2.1e-04
1236000      3.74e-01      6.94e-03      2.53e-02    2.1e-04
1238000      1.03e-01      1.64e-02      4.19e-03    2.1e-04
1240000      9.58e-02      1.02e-02      5.64e-03    2.0e-04
1242000      3.79e-01      3.45e-03      2.65e-02    2.0e-04
1244000      1.63e-01      6.03e-03      1.10e-02    2.0e-04
1246000      2.29e-01      5.43e-04      1.60e-02    2.0e-04
1248000      1.41e-01      1.91e-02      2.43e-03    2.0e-04
1250000      4.62e-02      7.83e-04      3.22e-03    2.0e-04
1252000      3.81e-01      5.35e-03      2.66e-02    2.0e-04
1254000      1.85e-01      1.39e-02      1.09e-02    2.0e-04
1256000      4.19e-01      2.97e-03      2.93e-02    2.0e-04
1258000      4.16e-01      4.33e-03      2.90e-02    2.0e-04
1260000      2.35e-01      1.66e-02      1.53e-02    2.0e-04
1262000      4.25e-02      1.59e-04      2.97e-03    2.0e-04
1264000      2.03e-01      1.75e-03      1.42e-02    2.0e-04
1266000      3.76e-02      3.97e-05      2.63e-03    2.0e-04
1268000      2.68e-01      6.29e-03      1.86e-02    2.0e-04
1270000      9.75e-02      1.21e-02      5.31e-03    2.0e-04
1272000      5.63e-01      5.62e-03      3.93e-02    2.0e-04
1274000      1.93e-01      3.63e-02      4.11e-03    2.0e-04
1276000      6.37e-02      4.89e-04      4.45e-03    2.0e-04
1278000      1.51e-01      2.97e-03      1.05e-02    2.0e-04
1280000      5.77e-02      6.63e-03      2.33e-03    1.9e-04
1282000      3.31e-01      2.99e-03      2.37e-02    1.9e-04
1284000      2.43e-01      8.11e-03      1.72e-02    1.9e-04
1286000      2.39e-01      1.12e-03      1.72e-02    1.9e-04
1288000      3.44e-02      4.20e-03      1.18e-03    1.9e-04
1290000      1.18e-01      1.79e-02      5.36e-03    1.9e-04
1292000      6.16e-02      3.24e-03      4.25e-03    1.9e-04
1294000      4.83e-02      6.88e-03      2.38e-03    1.9e-04
1296000      4.93e-02      1.54e-03      3.45e-03    1.9e-04
1298000      8.96e-02      4.06e-03      6.07e-03    1.9e-04
1300000      2.12e-01      5.35e-03      1.51e-02    1.9e-04
1302000      1.46e-01      2.33e-02      6.19e-03    1.9e-04
1304000      9.75e-02      1.12e-02      5.68e-03    1.9e-04
1306000      4.94e-02      3.75e-03      3.27e-03    1.9e-04
1308000      2.25e-01      2.89e-03      1.61e-02    1.9e-04
1310000      5.45e-02      2.87e-03      3.76e-03    1.9e-04
1312000      4.93e-01      1.59e-02      3.48e-02    1.9e-04
1314000      1.76e-01      3.53e-03      1.26e-02    1.9e-04
1316000      5.17e-01      2.60e-02      3.46e-02    1.9e-04
1318000      4.00e-02      1.59e-04      2.87e-03    1.9e-04
1320000      1.09e-01      2.01e-02      2.74e-03    1.8e-04
1322000      3.93e-01      2.05e-03      2.89e-02    1.8e-04
1324000      6.24e-02      6.57e-03      2.98e-03    1.8e-04
1326000      7.59e-02      6.36e-03      5.04e-03    1.8e-04
1328000      4.54e-01      9.40e-03      3.33e-02    1.8e-04
1330000      1.72e-02      2.73e-05      1.27e-03    1.8e-04
1332000      3.06e-01      2.31e-03      2.25e-02    1.8e-04
1334000      3.46e-01      1.73e-03      2.55e-02    1.8e-04
1336000      1.34e-01      1.36e-02      8.46e-03    1.8e-04
1338000      2.14e-01      8.76e-03      1.54e-02    1.8e-04
1340000      5.87e-02      1.09e-02      1.32e-03    1.8e-04
1342000      3.92e-01      6.93e-03      2.86e-02    1.8e-04
1344000      3.77e-02      2.40e-03      2.46e-03    1.8e-04
1346000      3.64e-02      1.31e-03      2.63e-03    1.8e-04
1348000      6.45e-02      5.17e-03      3.86e-03    1.8e-04
1350000      1.92e-01      1.73e-04      1.41e-02    1.8e-04
1352000      4.16e-02      4.45e-03      1.94e-03    1.8e-04
1354000      1.64e-01      5.50e-03      1.19e-02    1.8e-04
1356000      4.32e-01      2.79e-03      3.18e-02    1.8e-04
1358000      2.25e-01      2.59e-03      1.65e-02    1.8e-04
1360000      5.82e-02      3.63e-03      4.16e-03    1.7e-04
1362000      1.21e-01      1.74e-02      6.09e-03    1.7e-04
1364000      9.69e-02      1.10e-02      5.94e-03    1.7e-04
1366000      3.11e-01      1.79e-03      2.34e-02    1.7e-04
1368000      3.00e-01      4.20e-03      2.26e-02    1.7e-04
1370000      2.42e-01      1.74e-02      1.69e-02    1.7e-04
1372000      6.26e-02      7.79e-03      3.63e-03    1.7e-04
1374000      1.67e-01      4.00e-03      1.26e-02    1.7e-04
1376000      2.28e-01      9.65e-03      1.68e-02    1.7e-04
1378000      7.03e-02      5.58e-03      4.33e-03    1.7e-04
1380000      2.50e-01      1.25e-02      1.82e-02    1.7e-04
1382000      2.39e-01      2.73e-03      1.80e-02    1.7e-04
1384000      4.71e-02      1.76e-03      3.42e-03    1.7e-04
1386000      4.72e-02      3.46e-03      3.30e-03    1.7e-04
1388000      7.15e-02      1.26e-02      2.26e-03    1.7e-04
1390000      4.38e-02      2.21e-03      3.19e-03    1.7e-04
1392000      9.48e-02      5.01e-03      6.88e-03    1.7e-04
1394000      5.99e-02      5.01e-03      3.59e-03    1.7e-04
1396000      3.99e-01      6.34e-03      3.00e-02    1.7e-04
1398000      7.93e-02      1.09e-02      3.41e-04    1.7e-04
1400000      3.79e-01      1.26e-03      2.94e-02    1.7e-04
1402000      2.06e-01      7.74e-03      1.57e-02    1.7e-04
1404000      4.55e-02      2.08e-03      3.32e-03    1.7e-04
1406000      3.21e-01      6.24e-03      2.46e-02    1.7e-04
1408000      2.09e-01      4.68e-03      1.61e-02    1.7e-04
1410000      9.54e-02      7.36e-03      6.10e-03    1.7e-04
1412000      7.91e-02      6.02e-03      5.08e-03    1.7e-04
1414000      1.66e-01      9.54e-04      1.29e-02    1.7e-04
1416000      3.75e-02      1.82e-03      2.81e-03    1.7e-04
1418000      9.93e-02      7.86e-03      6.27e-03    1.7e-04
1420000      2.51e-01      1.07e-02      1.90e-02    1.7e-04
1422000      2.69e-01      4.99e-03      2.07e-02    1.7e-04
1424000      3.55e-01      8.22e-03      2.71e-02    1.7e-04
1426000      8.57e-02      7.44e-03      5.13e-03    1.7e-04
1428000      2.67e-01      2.41e-03      2.06e-02    1.7e-04
1430000      3.79e-01      4.78e-03      2.93e-02    1.7e-04
1432000      2.31e-01      2.03e-03      1.79e-02    1.7e-04
1434000      1.92e-01      2.46e-02      5.16e-03    1.7e-04
1436000      3.59e-01      6.12e-03      2.77e-02    1.7e-04
1438000      2.04e-01      2.66e-02      4.85e-03    1.7e-04
1440000      1.57e-01      6.02e-03      1.19e-02    1.6e-04
1442000      1.15e-01      8.46e-03      8.63e-03    1.6e-04
1444000      3.57e-01      1.39e-02      2.78e-02    1.6e-04
1446000      8.34e-02      9.35e-03      3.76e-03    1.6e-04
1448000      7.44e-02      4.65e-03      5.59e-03    1.6e-04
1450000      2.41e-02      2.53e-03      1.22e-03    1.6e-04
1452000      6.48e-02      5.64e-03      4.59e-03    1.6e-04
1454000      2.09e-01      2.73e-02      1.34e-02    1.6e-04
1456000      3.61e-01      7.23e-03      2.85e-02    1.6e-04
1458000      4.53e-02      1.48e-03      3.55e-03    1.6e-04
1460000      2.83e-02      3.26e-03      1.20e-03    1.6e-04
1462000      3.32e-01      2.14e-03      2.64e-02    1.6e-04
1464000      6.08e-02      7.50e-03      3.71e-03    1.6e-04
1466000      7.94e-02      7.70e-03      5.45e-03    1.6e-04
1468000      5.19e-02      3.64e-03      3.53e-03    1.6e-04
1470000      6.39e-02      1.23e-03      5.05e-03    1.6e-04
1472000      4.20e-02      2.81e-03      3.12e-03    1.6e-04
1474000      1.31e-01      7.07e-03      9.99e-03    1.6e-04
