# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
223800 0.0869113 0.08334 -1.7463 3.05008
223900 0.0871613 0.0835699 -1.79416 3.21933
224000 0.0874113 0.0837999 -1.7565 3.08538
224100 0.0876613 0.0840297 -1.79454 3.22046
224200 0.0879113 0.0842596 -1.74749 3.0539
224300 0.0881613 0.0844893 -1.75623 3.08444
224400 0.0884113 0.0847191 -1.74972 3.06159
224500 0.0886613 0.0849487 -1.79261 3.21363
224600 0.0889113 0.0851783 -1.77886 3.16447
224700 0.0891613 0.0854079 -1.77603 3.15446
224800 0.0894113 0.0856374 -1.76155 3.10322
224900 0.0896613 0.0858669 -1.7723 3.14134
225000 0.0899113 0.0860963 -1.77851 3.1634
225100 0.0901613 0.0863256 -1.75263 3.07185
225200 0.0904113 0.0865549 -1.79142 3.20928
225300 0.0906613 0.0867842 -1.7622 3.10546
225400 0.0909113 0.0870134 -1.76168 3.10355
225500 0.0911613 0.0872425 -1.74183 3.03407
225600 0.0914113 0.0874716 -1.74637 3.04987
225700 0.0916613 0.0877006 -1.74549 3.04682
225800 0.0919113 0.0879296 -1.73918 3.02481
225900 0.0921613 0.0881585 -1.75266 3.07199
226000 0.0924113 0.0883874 -1.71826 2.9525
226100 0.0926613 0.0886162 -1.75274 3.07225
226200 0.0929113 0.088845 -1.71292 2.93459
226300 0.0931613 0.0890737 -1.70796 2.91751
226400 0.0934113 0.0893024 -1.72025 2.95974
226500 0.0936613 0.089531 -1.67823 2.81688
226600 0.0939113 0.0897596 -1.72321 2.96969
226700 0.0941613 0.0899881 -1.66366 2.76793
226800 0.0944113 0.0902165 -1.71287 2.9341
226900 0.0946613 0.090445 -1.67661 2.81109
227000 0.0949113 0.0906733 -1.71488 2.94103
227100 0.0951613 0.0909016 -1.65842 2.75099
227200 0.0954113 0.0911299 -1.67557 2.80765
227300 0.0956613 0.0913581 -1.649 2.71962
227400 0.0959113 0.0915862 -1.66001 2.75601
227500 0.0961613 0.0918143 -1.66045 2.75734
227600 0.0964113 0.0920423 -1.66348 2.76745
227700 0.0966613 0.0922703 -1.66924 2.78659
227800 0.0969113 0.0924983 -1.65938 2.75361
227900 0.0971613 0.0927262 -1.6794 2.82056
228000 0.0974113 0.092954 -1.66158 2.76091
228100 0.0976613 0.0931818 -1.6732 2.79966
228200 0.0979113 0.0934095 -1.63773 2.68234
228300 0.0981613 0.0936372 -1.65557 2.7411
228400 0.0984113 0.0938648 -1.67274 2.79809
228500 0.0986613 0.0940924 -1.67668 2.81127
228600 0.0989113 0.0943199 -1.67656 2.81094
228700 0.0991613 0.0945474 -1.67413 2.80279
228800 0.0994113 0.0947748 -1.68395 2.83575
228900 0.0996613 0.0950022 -1.68742 2.84743
229000 0.0999113 0.0952295 -1.68037 2.82367
229100 0.100161 0.0954568 -1.6818 2.82852
229200 0.100411 0.095684 -1.66266 2.76446
229300 0.100661 0.0959111 -1.67465 2.80454
229400 0.100911 0.0961382 -1.66386 2.76856
229500 0.101161 0.0963653 -1.69342 2.86808
229600 0.101411 0.0965923 -1.68683 2.84575
229700 0.101661 0.0968193 -1.67593 2.80924
229800 0.101911 0.0970462 -1.71929 2.9563
229900 0.102161 0.097273 -1.6763 2.81019
