# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
261800 0.0966312 0.092243 -1.8278 3.34134
261900 0.0968813 0.0924709 -1.85524 3.44207
262000 0.0971313 0.0926988 -1.81474 3.29335
262100 0.0973812 0.0929267 -1.8417 3.39192
262200 0.0976312 0.0931544 -1.80273 3.24998
262300 0.0978812 0.0933822 -1.80786 3.26854
262400 0.0981313 0.0936099 -1.79913 3.2371
262500 0.0983813 0.0938375 -1.80882 3.27208
262600 0.0986312 0.0940651 -1.82206 3.32009
262700 0.0988812 0.0942926 -1.78327 3.18012
262800 0.0991312 0.0945201 -1.78702 3.19348
262900 0.0993813 0.0947475 -1.77265 3.14234
263000 0.0996313 0.0949749 -1.7981 3.23327
263100 0.0998812 0.0952022 -1.78371 3.18179
263200 0.100131 0.0954295 -1.78415 3.18331
263300 0.100381 0.0956567 -1.79788 3.23247
263400 0.100631 0.0958839 -1.79238 3.2129
263500 0.100881 0.096111 -1.81531 3.29539
263600 0.101131 0.0963381 -1.79388 3.21802
263700 0.101381 0.0965651 -1.79463 3.22076
263800 0.101631 0.096792 -1.75857 3.09269
263900 0.101881 0.0970189 -1.78652 3.19195
264000 0.102131 0.0972458 -1.7708 3.13613
264100 0.102381 0.0974726 -1.76858 3.1284
264200 0.102631 0.0976994 -1.78061 3.17074
264300 0.102881 0.0979261 -1.77682 3.15742
264400 0.103131 0.0981527 -1.81121 3.28064
264500 0.103381 0.0983793 -1.77368 3.14615
264600 0.103631 0.0986059 -1.83613 3.37161
264700 0.103881 0.0988324 -1.77454 3.14974
264800 0.104131 0.0990588 -1.78898 3.2008
264900 0.104381 0.0992852 -1.79281 3.21469
265000 0.104631 0.0995116 -1.79475 3.22152
265100 0.104881 0.0997379 -1.80518 3.25903
265200 0.105131 0.0999641 -1.7835 3.18096
265300 0.105381 0.10019 -1.81007 3.27647
265400 0.105631 0.100416 -1.79927 3.23754
265500 0.105881 0.100643 -1.83142 3.35415
265600 0.106131 0.100869 -1.79563 3.22444
265700 0.106381 0.101095 -1.82384 3.32653
265800 0.106631 0.10132 -1.8254 3.33218
265900 0.106881 0.101546 -1.8189 3.30852
266000 0.107131 0.101772 -1.82327 3.32452
266100 0.107381 0.101998 -1.78851 3.19886
266200 0.107631 0.102224 -1.80132 3.24478
266300 0.107881 0.102449 -1.79813 3.23333
266400 0.108131 0.102675 -1.79509 3.22236
266500 0.108381 0.102901 -1.79241 3.21275
266600 0.108631 0.103126 -1.79371 3.21742
266700 0.108881 0.103352 -1.76951 3.13124
266800 0.109131 0.103577 -1.7561 3.08391
266900 0.109381 0.103802 -1.7527 3.07198
267000 0.109631 0.104028 -1.75052 3.06435
267100 0.109881 0.104253 -1.74135 3.03241
267200 0.110131 0.104478 -1.75742 3.08873
267300 0.110381 0.104703 -1.74865 3.058
