#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
1305000      2.60e-02      1.22e-03      1.70e-02    1.3e-06
1306000      8.70e-03      1.54e-03      1.91e-04    1.3e-06
1307000      3.09e-02      2.18e-03      1.97e-02    1.3e-06
1308000      1.08e-02      8.47e-04      6.84e-03    1.3e-06
1309000      7.77e-03      6.07e-04      4.34e-03    1.3e-06
1310000      1.12e-02      5.98e-04      7.39e-03    1.2e-06
1311000      3.59e-02      6.35e-03      3.82e-04    1.2e-06
1312000      3.75e-02      3.23e-03      2.37e-02    1.2e-06
1313000      7.94e-03      1.13e-03      8.05e-04    1.2e-06
1314000      3.57e-02      6.88e-04      2.39e-02    1.2e-06
1315000      1.25e-02      1.34e-03      7.57e-03    1.2e-06
1316000      1.03e-02      6.91e-04      6.66e-03    1.2e-06
1317000      4.96e-02      4.29e-03      3.19e-02    1.2e-06
1318000      1.00e-02      1.14e-03      5.17e-03    1.2e-06
1319000      1.26e-02      2.76e-03      4.12e-03    1.2e-06
1320000      2.75e-02      2.22e-03      1.78e-02    1.1e-06
1321000      1.18e-02      1.81e-03      6.39e-03    1.1e-06
1322000      1.42e-02      1.64e-03      8.56e-03    1.1e-06
1323000      1.57e-02      1.10e-03      9.36e-03    1.1e-06
1324000      3.17e-03      4.40e-04      1.34e-03    1.1e-06
1325000      4.51e-02      6.64e-04      3.07e-02    1.1e-06
1326000      4.05e-02      4.38e-04      2.76e-02    1.1e-06
1327000      7.48e-03      7.10e-04      3.59e-03    1.1e-06
1328000      2.38e-04      4.19e-05      1.27e-05    1.1e-06
1329000      3.62e-02      6.40e-03      6.86e-04    1.1e-06
1330000      3.36e-03      7.77e-04      8.91e-04    1.1e-06
1331000      9.08e-03      8.25e-04      4.88e-03    1.1e-06
1332000      2.38e-03      3.00e-04      8.07e-04    1.1e-06
1333000      8.69e-03      7.65e-04      5.63e-03    1.1e-06
1334000      1.28e-02      7.35e-04      8.39e-03    1.1e-06
1335000      4.09e-03      5.76e-04      1.71e-03    1.1e-06
1336000      5.86e-03      9.75e-04      1.38e-03    1.1e-06
1337000      3.23e-03      5.69e-04      1.91e-04    1.1e-06
1338000      8.28e-03      1.12e-03      4.82e-03    1.1e-06
1339000      3.75e-02      8.72e-04      2.57e-02    1.1e-06
1340000      1.12e-02      1.48e-03      6.68e-03    1.0e-06
1341000      1.71e-02      3.27e-03      7.74e-03    1.0e-06
1342000      4.16e-02      2.63e-03      2.82e-02    1.0e-06
1343000      3.96e-02      4.65e-04      2.78e-02    1.0e-06
1344000      1.72e-02      4.16e-03      2.99e-03    1.0e-06
1345000      7.89e-03      2.14e-04      5.41e-03    1.0e-06
1346000      4.79e-02      1.91e-03      3.32e-02    1.0e-06
1347000      1.30e-02      1.50e-03      5.46e-03    1.0e-06
1348000      2.45e-02      1.44e-03      1.67e-02    1.0e-06
1349000      9.84e-03      1.47e-03      3.71e-03    1.0e-06
1350000      1.22e-03      4.71e-05      8.48e-04    9.8e-07
1351000      1.04e-02      8.69e-04      6.96e-03    9.8e-07
1352000      1.05e-02      5.68e-04      7.26e-03    9.8e-07
1353000      2.13e-02      2.34e-03      1.36e-02    9.8e-07
1354000      3.55e-02      3.72e-04      2.52e-02    9.8e-07
1355000      2.37e-02      1.48e-03      1.63e-02    9.8e-07
1356000      1.22e-02      6.29e-04      8.27e-03    9.8e-07
1357000      3.34e-02      9.78e-04      2.36e-02    9.8e-07
1358000      4.30e-03      8.04e-04      2.03e-03    9.8e-07
1359000      1.51e-02      7.97e-04      9.95e-03    9.8e-07
1360000      2.67e-02      1.31e-03      1.84e-02    9.3e-07
1361000      6.34e-03      1.08e-03      1.20e-03    9.3e-07
1362000      1.36e-02      5.64e-04      9.38e-03    9.3e-07
1363000      2.74e-02      3.52e-03      1.35e-02    9.3e-07
1364000      2.81e-02      3.62e-03      1.73e-02    9.3e-07
1365000      1.25e-02      1.64e-03      6.00e-03    9.3e-07
1366000      6.92e-03      1.21e-03      8.34e-04    9.3e-07
1367000      1.46e-02      6.01e-04      1.01e-02    9.3e-07
1368000      6.70e-03      4.78e-04      4.41e-03    9.3e-07
1369000      1.14e-02      1.11e-03      7.53e-03    9.3e-07
1370000      9.80e-03      3.23e-04      7.07e-03    8.9e-07
1371000      9.36e-03      8.01e-04      5.48e-03    8.9e-07
1372000      1.93e-02      1.97e-03      1.29e-02    8.9e-07
1373000      6.63e-03      1.59e-03      1.31e-03    8.9e-07
1374000      1.97e-02      2.00e-03      1.18e-02    8.9e-07
1375000      4.52e-03      1.08e-03      9.58e-04    8.9e-07
1376000      4.02e-02      2.06e-03      2.86e-02    8.9e-07
1377000      1.14e-02      1.99e-03      1.51e-03    8.9e-07
1378000      1.07e-02      1.17e-03      6.12e-03    8.9e-07
1379000      1.21e-02      7.06e-04      8.55e-03    8.9e-07
1380000      1.02e-02      1.18e-03      6.70e-03    8.4e-07
1381000      3.58e-02      5.62e-04      2.62e-02    8.4e-07
1382000      8.21e-03      1.41e-03      1.39e-03    8.4e-07
1383000      2.70e-02      1.96e-03      1.82e-02    8.4e-07
1384000      1.06e-02      1.45e-03      6.52e-03    8.4e-07
1385000      1.94e-02      1.90e-03      1.32e-02    8.4e-07
1386000      1.04e-02      4.36e-04      7.48e-03    8.4e-07
1387000      1.14e-02      1.23e-03      7.57e-03    8.4e-07
1388000      9.98e-03      9.66e-04      5.45e-03    8.4e-07
1389000      1.00e-02      9.23e-04      5.69e-03    8.4e-07
1390000      4.12e-02      1.89e-03      3.01e-02    8.0e-07
1391000      1.35e-02      1.25e-04      1.01e-02    8.0e-07
1392000      3.96e-02      7.58e-04      2.94e-02    8.0e-07
1393000      7.68e-03      1.30e-03      1.69e-03    8.0e-07
1394000      1.09e-02      6.68e-04      7.65e-03    8.0e-07
1395000      2.90e-03      5.19e-04      1.51e-03    8.0e-07
1396000      3.67e-02      5.35e-03      2.23e-02    8.0e-07
1397000      4.46e-02      3.17e-03      3.18e-02    8.0e-07
1398000      2.77e-02      1.32e-03      2.02e-02    8.0e-07
1399000      1.44e-02      3.55e-03      1.73e-03    8.0e-07
1400000      2.69e-02      1.37e-03      1.94e-02    7.6e-07
1401000      9.30e-03      1.54e-03      2.47e-03    7.6e-07
1402000      4.55e-02      2.87e-03      3.21e-02    7.6e-07
1403000      1.06e-02      7.50e-04      7.70e-03    7.6e-07
1404000      3.89e-02      4.95e-03      2.73e-02    7.6e-07
1405000      2.87e-02      1.89e-03      2.09e-02    7.6e-07
1406000      1.22e-02      1.83e-03      7.34e-03    7.6e-07
1407000      2.41e-02      2.62e-04      1.82e-02    7.6e-07
1408000      1.10e-02      6.60e-04      8.03e-03    7.6e-07
1409000      2.85e-02      1.93e-03      2.07e-02    7.6e-07
1410000      2.90e-02      2.93e-03      2.02e-02    7.2e-07
1411000      3.44e-03      5.69e-04      9.29e-04    7.2e-07
1412000      2.03e-03      1.93e-04      1.30e-03    7.2e-07
1413000      2.46e-02      1.31e-03      1.79e-02    7.2e-07
1414000      7.25e-03      5.40e-04      5.27e-03    7.2e-07
1415000      9.84e-03      1.70e-03      1.63e-03    7.2e-07
1416000      1.01e-02      4.99e-04      7.52e-03    7.2e-07
1417000      2.47e-02      4.32e-03      1.34e-02    7.2e-07
1418000      1.24e-02      1.87e-04      9.39e-03    7.2e-07
1419000      1.02e-02      2.55e-03      6.84e-04    7.2e-07
1420000      7.92e-03      7.56e-04      5.63e-03    6.9e-07
1421000      2.63e-02      6.48e-03      3.42e-03    6.9e-07
1422000      6.91e-03      3.98e-04      4.88e-03    6.9e-07
1423000      8.46e-03      6.78e-04      5.42e-03    6.9e-07
1424000      2.67e-02      8.25e-04      2.02e-02    6.9e-07
1425000      2.73e-02      2.49e-03      1.96e-02    6.9e-07
1426000      2.52e-02      1.94e-03      1.85e-02    6.9e-07
1427000      9.63e-03      1.29e-03      2.83e-03    6.9e-07
1428000      4.43e-02      2.66e-03      3.20e-02    6.9e-07
1429000      7.02e-03      4.37e-04      4.88e-03    6.9e-07
1430000      3.64e-02      3.13e-03      2.48e-02    6.5e-07
1431000      5.62e-02      5.41e-03      3.67e-02    6.5e-07
1432000      3.15e-02      4.25e-03      2.16e-02    6.5e-07
1433000      2.76e-02      4.46e-03      1.64e-02    6.5e-07
1434000      1.41e-02      3.47e-03      1.74e-03    6.5e-07
1435000      6.96e-03      1.21e-03      3.90e-03    6.5e-07
1436000      1.61e-02      1.61e-03      1.15e-02    6.5e-07
1437000      1.18e-02      6.21e-04      8.48e-03    6.5e-07
1438000      2.34e-02      1.25e-03      1.73e-02    6.5e-07
1439000      1.09e-02      9.17e-04      7.49e-03    6.5e-07
1440000      8.24e-03      4.03e-04      6.09e-03    6.2e-07
1441000      2.32e-02      2.05e-03      1.70e-02    6.2e-07
1442000      9.66e-03      2.33e-03      1.95e-03    6.2e-07
1443000      4.35e-03      7.20e-04      1.21e-03    6.2e-07
1444000      8.68e-03      8.95e-04      6.21e-03    6.2e-07
1445000      4.77e-02      4.42e-03      3.19e-02    6.2e-07
1446000      2.48e-03      3.50e-04      1.17e-03    6.2e-07
1447000      2.24e-02      6.29e-04      1.74e-02    6.2e-07
1448000      2.97e-02      4.72e-03      1.81e-02    6.2e-07
1449000      1.40e-02      1.74e-03      5.50e-03    6.2e-07
1450000      1.91e-02      2.16e-03      1.35e-02    5.9e-07
1451000      1.14e-02      9.80e-04      7.91e-03    5.9e-07
1452000      1.22e-02      1.48e-03      5.28e-03    5.9e-07
1453000      4.10e-02      4.35e-04      3.25e-02    5.9e-07
1454000      4.91e-03      8.61e-04      5.25e-04    5.9e-07
1455000      2.97e-02      6.81e-04      2.34e-02    5.9e-07
1456000      4.34e-02      3.94e-03      3.21e-02    5.9e-07
1457000      8.19e-03      1.26e-03      3.20e-03    5.9e-07
1458000      8.29e-03      4.38e-04      6.43e-03    5.9e-07
1459000      1.05e-02      7.93e-04      6.87e-03    5.9e-07
1460000      3.61e-02      3.30e-03      2.48e-02    5.6e-07
1461000      2.56e-02      3.26e-03      1.77e-02    5.6e-07
1462000      2.81e-02      3.63e-03      1.92e-02    5.6e-07
1463000      3.95e-02      1.21e-03      3.14e-02    5.6e-07
1464000      9.90e-03      1.15e-03      7.02e-03    5.6e-07
1465000      3.88e-02      4.52e-04      3.10e-02    5.6e-07
1466000      1.11e-02      1.10e-03      8.20e-03    5.6e-07
1467000      1.26e-02      1.76e-03      8.32e-03    5.6e-07
1468000      2.37e-03      3.29e-04      1.18e-03    5.6e-07
1469000      3.13e-03      5.44e-04      4.58e-04    5.6e-07
1470000      6.20e-03      1.07e-03      1.10e-03    5.3e-07
1471000      4.50e-02      4.97e-03      3.26e-02    5.3e-07
1472000      3.89e-02      4.06e-03      2.86e-02    5.3e-07
1473000      1.20e-03      9.78e-05      8.61e-04    5.3e-07
1474000      1.06e-02      9.23e-04      7.42e-03    5.3e-07
1475000      5.58e-03      6.11e-04      2.59e-03    5.3e-07
1476000      6.42e-03      7.48e-05      5.18e-03    5.3e-07
1477000      2.64e-02      1.78e-03      2.06e-02    5.3e-07
1478000      1.26e-02      2.38e-04      1.01e-02    5.3e-07
1479000      2.53e-02      4.31e-03      1.50e-02    5.3e-07
1480000      9.35e-03      1.63e-03      1.38e-03    5.1e-07
1481000      8.70e-03      3.12e-04      7.02e-03    5.1e-07
1482000      1.07e-02      2.33e-04      8.68e-03    5.1e-07
1483000      9.23e-03      1.24e-03      4.88e-03    5.1e-07
1484000      2.85e-02      2.34e-03      2.19e-02    5.1e-07
1485000      9.02e-03      8.79e-04      5.43e-03    5.1e-07
1486000      4.98e-03      8.53e-04      9.99e-04    5.1e-07
1487000      8.37e-03      9.75e-04      5.13e-03    5.1e-07
1488000      2.33e-02      1.72e-03      1.73e-02    5.1e-07
1489000      1.97e-02      4.85e-03      2.89e-03    5.1e-07
1490000      7.91e-03      9.69e-04      2.59e-03    4.8e-07
1491000      7.56e-03      1.07e-03      5.13e-03    4.8e-07
1492000      8.37e-03      1.01e-03      6.02e-03    4.8e-07
1493000      2.24e-03      4.05e-04      1.27e-03    4.8e-07
1494000      2.96e-02      8.42e-04      2.40e-02    4.8e-07
1495000      9.95e-03      4.14e-04      8.06e-03    4.8e-07
1496000      1.05e-02      2.61e-03      8.06e-04    4.8e-07
1497000      2.35e-02      5.84e-03      2.47e-03    4.8e-07
1498000      9.37e-03      1.62e-03      1.53e-03    4.8e-07
1499000      2.32e-02      1.93e-03      1.80e-02    4.8e-07
1500000      7.69e-03      1.78e-03      2.43e-03    4.6e-07
1501000      3.17e-03      2.12e-04      2.54e-03    4.6e-07
1502000      1.49e-03      4.31e-05      1.22e-03    4.6e-07
1503000      3.36e-02      3.54e-03      2.59e-02    4.6e-07
1504000      1.18e-02      2.80e-03      3.01e-03    4.6e-07
1505000      1.50e-02      2.18e-03      1.01e-02    4.6e-07
1506000      5.16e-03      6.41e-04      1.57e-03    4.6e-07
1507000      9.30e-03      9.17e-04      7.09e-03    4.6e-07
1508000      4.00e-02      3.92e-03      3.18e-02    4.6e-07
1509000      3.47e-02      3.22e-03      2.67e-02    4.6e-07
1510000      4.09e-02      2.27e-03      3.24e-02    4.3e-07
1511000      3.03e-02      1.74e-03      2.46e-02    4.3e-07
1512000      5.34e-03      7.58e-04      8.09e-04    4.3e-07
1513000      6.60e-03      1.09e-03      1.95e-03    4.3e-07
1514000      8.12e-03      8.22e-04      5.57e-03    4.3e-07
1515000      1.23e-02      2.97e-04      1.01e-02    4.3e-07
1516000      6.73e-03      1.36e-03      3.33e-03    4.3e-07
1517000      3.77e-02      5.31e-04      3.14e-02    4.3e-07
1518000      2.34e-02      1.04e-03      1.92e-02    4.3e-07
1519000      9.53e-03      1.57e-03      5.98e-03    4.3e-07
1520000      2.28e-02      8.23e-04      1.90e-02    4.1e-07
1521000      2.63e-02      5.49e-04      2.20e-02    4.1e-07
1522000      1.05e-02      1.21e-03      5.31e-03    4.1e-07
1523000      2.22e-02      2.93e-03      1.59e-02    4.1e-07
1524000      2.26e-02      2.56e-04      1.90e-02    4.1e-07
1525000      9.01e-03      6.42e-04      6.60e-03    4.1e-07
1526000      1.78e-02      4.43e-03      1.70e-03    4.1e-07
1527000      1.14e-02      3.43e-04      9.41e-03    4.1e-07
1528000      3.01e-02      2.28e-03      2.41e-02    4.1e-07
1529000      9.11e-03      1.58e-03      1.47e-03    4.1e-07
1530000      1.85e-02      3.26e-03      6.19e-04    3.9e-07
1531000      2.20e-02      5.47e-03      1.95e-03    3.9e-07
1532000      1.15e-02      1.94e-03      7.21e-03    3.9e-07
1533000      1.72e-02      2.36e-03      1.22e-02    3.9e-07
1534000      4.89e-02      5.91e-03      3.63e-02    3.9e-07
1535000      7.50e-03      5.37e-04      5.52e-03    3.9e-07
1536000      9.84e-03      5.53e-04      7.69e-03    3.9e-07
1537000      1.23e-02      3.08e-03      1.28e-05    3.9e-07
1538000      8.79e-03      4.93e-04      7.26e-03    3.9e-07
1539000      1.18e-02      2.94e-03      1.14e-03    3.9e-07
1540000      2.64e-02      1.94e-03      2.15e-02    3.7e-07
1541000      9.21e-03      1.66e-03      5.47e-03    3.7e-07
1542000      7.47e-03      2.68e-04      6.31e-03    3.7e-07
1543000      1.06e-02      1.86e-03      1.12e-03    3.7e-07
1544000      1.00e-02      4.70e-04      8.02e-03    3.7e-07
1545000      2.49e-02      1.62e-03      2.05e-02    3.7e-07
1546000      2.92e-02      4.43e-04      2.49e-02    3.7e-07
1547000      1.23e-02      2.56e-04      1.04e-02    3.7e-07
1548000      1.05e-02      1.36e-03      7.63e-03    3.7e-07
1549000      4.01e-02      2.49e-03      3.21e-02    3.7e-07
1550000      3.53e-02      1.43e-03      2.95e-02    3.5e-07
1551000      1.11e-02      3.08e-04      9.41e-03    3.5e-07
1552000      8.19e-03      7.22e-07      7.05e-03    3.5e-07
1553000      6.61e-03      4.83e-04      4.90e-03    3.5e-07
1554000      2.02e-02      1.31e-03      1.62e-02    3.5e-07
1555000      1.16e-02      5.58e-04      9.56e-03    3.5e-07
1556000      6.52e-03      1.50e-03      2.23e-03    3.5e-07
1557000      2.76e-03      2.59e-04      2.20e-03    3.5e-07
1558000      1.13e-02      1.16e-03      6.17e-03    3.5e-07
1559000      1.18e-02      2.00e-04      1.01e-02    3.5e-07
1560000      3.69e-02      2.92e-03      3.03e-02    3.4e-07
1561000      2.30e-02      5.69e-03      2.97e-03    3.4e-07
1562000      2.21e-02      2.92e-03      1.62e-02    3.4e-07
1563000      1.17e-02      2.40e-04      1.01e-02    3.4e-07
1564000      6.11e-03      1.04e-03      1.42e-03    3.4e-07
1565000      5.40e-03      8.94e-04      1.64e-03    3.4e-07
1566000      8.19e-03      4.75e-04      6.38e-03    3.4e-07
1567000      5.13e-03      6.08e-04      3.29e-03    3.4e-07
1568000      9.31e-03      2.32e-03      8.23e-04    3.4e-07
1569000      3.12e-02      7.09e-04      2.69e-02    3.4e-07
1570000      4.04e-03      9.28e-04      1.39e-03    3.2e-07
1571000      1.76e-02      2.60e-03      1.24e-02    3.2e-07
1572000      2.39e-02      4.10e-03      1.51e-02    3.2e-07
1573000      8.07e-03      1.03e-03      4.89e-03    3.2e-07
1574000      1.14e-02      1.82e-03      7.67e-03    3.2e-07
1575000      8.24e-03      9.26e-04      5.54e-03    3.2e-07
1576000      1.12e-02      1.72e-03      7.67e-03    3.2e-07
1577000      8.67e-03      1.25e-03      1.81e-04    3.2e-07
1578000      7.62e-03      7.44e-04      4.89e-03    3.2e-07
1579000      2.03e-03      2.59e-04      8.21e-04    3.2e-07
1580000      1.89e-02      1.03e-03      1.61e-02    3.0e-07
1581000      1.25e-02      3.12e-03      8.91e-04    3.0e-07
1582000      1.20e-03      1.13e-04      8.04e-04    3.0e-07
1583000      8.86e-03      1.28e-03      6.33e-03    3.0e-07
1584000      4.81e-03      8.32e-04      8.59e-04    3.0e-07
1585000      9.19e-03      9.20e-04      7.38e-03    3.0e-07
1586000      1.01e-02      4.36e-04      8.60e-03    3.0e-07
1587000      9.43e-03      1.11e-03      6.15e-03    3.0e-07
1588000      1.98e-02      4.91e-03      1.85e-03    3.0e-07
1589000      8.94e-03      8.44e-04      5.55e-03    3.0e-07
1590000      3.60e-02      2.52e-03      3.05e-02    2.9e-07
1591000      3.58e-02      9.47e-05      3.16e-02    2.9e-07
1592000      2.78e-02      3.64e-03      2.09e-02    2.9e-07
1593000      6.29e-03      1.08e-03      1.43e-03    2.9e-07
1594000      8.70e-03      1.50e-03      5.55e-03    2.9e-07
1595000      9.95e-03      1.53e-03      6.90e-03    2.9e-07
1596000      2.42e-02      3.63e-04      2.13e-02    2.9e-07
1597000      2.68e-02      4.26e-03      1.82e-02    2.9e-07
1598000      3.65e-02      4.81e-03      2.87e-02    2.9e-07
1599000      9.76e-03      1.08e-03      5.51e-03    2.9e-07
1600000      9.58e-03      8.54e-04      7.93e-03    2.7e-07
1601000      7.34e-03      1.03e-03      1.59e-03    2.7e-07
1602000      1.34e-03      1.47e-04      9.33e-04    2.7e-07
1603000      1.22e-02      1.93e-04      1.08e-02    2.7e-07
1604000      8.52e-03      2.51e-04      7.44e-03    2.7e-07
1605000      9.44e-03      1.02e-03      5.52e-03    2.7e-07
1606000      1.33e-02      2.41e-03      8.12e-03    2.7e-07
1607000      3.40e-02      3.60e-03      2.73e-02    2.7e-07
1608000      7.17e-03      6.61e-04      4.89e-03    2.7e-07
1609000      3.76e-02      6.63e-03      2.64e-02    2.7e-07
1610000      1.78e-02      2.51e-03      1.31e-02    2.6e-07
1611000      3.67e-03      5.45e-04      1.77e-03    2.6e-07
1612000      4.16e-02      4.65e-03      3.32e-02    2.6e-07
1613000      3.81e-02      1.77e-03      3.34e-02    2.6e-07
1614000      6.87e-03      5.97e-04      4.89e-03    2.6e-07
1615000      4.12e-02      4.58e-03      3.29e-02    2.6e-07
1616000      9.52e-03      7.55e-04      6.82e-03    2.6e-07
1617000      4.02e-03      4.22e-04      2.88e-03    2.6e-07
1618000      2.74e-02      8.57e-05      2.44e-02    2.6e-07
1619000      8.40e-03      3.61e-04      7.37e-03    2.6e-07
1620000      3.03e-02      6.17e-03      1.92e-02    2.5e-07
1621000      7.29e-03      5.32e-04      6.24e-03    2.5e-07
1622000      1.98e-02      3.50e-03      6.24e-04    2.5e-07
1623000      3.46e-02      1.32e-05      3.10e-02    2.5e-07
1624000      2.29e-02      4.04e-03      1.60e-03    2.5e-07
1625000      1.17e-02      1.01e-03      8.03e-03    2.5e-07
1626000      8.98e-03      1.16e-03      5.51e-03    2.5e-07
1627000      1.91e-02      4.73e-03      2.36e-03    2.5e-07
1628000      1.29e-02      3.20e-03      1.60e-03    2.5e-07
1629000      9.55e-03      6.01e-04      7.70e-03    2.5e-07
1630000      2.13e-02      5.78e-04      1.91e-02    2.3e-07
1631000      7.93e-03      8.09e-04      6.52e-03    2.3e-07
1632000      8.70e-03      2.05e-03      2.59e-03    2.3e-07
1633000      3.01e-02      1.25e-03      2.67e-02    2.3e-07
1634000      9.33e-03      6.98e-04      8.02e-03    2.3e-07
1635000      7.45e-03      1.21e-03      2.69e-03    2.3e-07
1636000      4.40e-03      6.21e-04      8.27e-04    2.3e-07
1637000      1.55e-02      2.29e-03      1.12e-02    2.3e-07
1638000      7.81e-03      4.44e-04      6.46e-03    2.3e-07
1639000      1.08e-02      1.98e-03      6.67e-03    2.3e-07
1640000      2.26e-02      2.66e-04      2.04e-02    2.2e-07
1641000      1.19e-02      1.31e-03      8.37e-03    2.2e-07
1642000      9.48e-03      9.83e-04      7.81e-03    2.2e-07
1643000      8.03e-03      1.92e-05      7.27e-03    2.2e-07
1644000      1.02e-02      1.29e-03      4.46e-03    2.2e-07
1645000      1.57e-02      3.85e-03      2.73e-03    2.2e-07
1646000      5.63e-03      2.29e-04      4.89e-03    2.2e-07
1647000      2.50e-03      4.24e-04      6.25e-04    2.2e-07
1648000      3.38e-02      1.67e-03      2.99e-02    2.2e-07
1649000      1.22e-02      2.03e-03      8.20e-03    2.2e-07
1650000      8.83e-03      1.11e-03      5.62e-03    2.1e-07
1651000      1.22e-02      7.38e-04      1.01e-02    2.1e-07
1652000      1.11e-02      5.71e-04      9.42e-03    2.1e-07
1653000      4.14e-03      7.34e-04      2.65e-03    2.1e-07
1654000      2.62e-02      7.71e-04      2.36e-02    2.1e-07
1655000      1.26e-02      2.21e-03      1.27e-03    2.1e-07
1656000      2.88e-02      4.43e-03      2.06e-02    2.1e-07
1657000      2.45e-02      2.95e-03      1.95e-02    2.1e-07
1658000      2.17e-02      7.68e-04      1.93e-02    2.1e-07
1659000      3.17e-02      4.31e-03      2.42e-02    2.1e-07
1660000      1.98e-03      3.29e-04      6.25e-04    2.0e-07
1661000      6.10e-03      1.35e-04      5.53e-03    2.0e-07
1662000      2.25e-02      5.62e-03      1.60e-03    2.0e-07
1663000      2.12e-02      2.64e-03      1.68e-02    2.0e-07
1664000      7.63e-03      9.96e-04      4.70e-03    2.0e-07
1665000      4.21e-02      4.11e-03      3.20e-02    2.0e-07
1666000      9.12e-03      9.95e-04      5.45e-03    2.0e-07
1667000      1.75e-02      3.27e-03      1.06e-02    2.0e-07
1668000      5.37e-03      1.07e-04      4.86e-03    2.0e-07
1669000      2.61e-02      3.35e-03      2.05e-02    2.0e-07
1670000      2.28e-02      3.74e-04      2.09e-02    1.9e-07
1671000      2.18e-03      1.72e-04      1.79e-03    1.9e-07
1672000      1.31e-02      1.65e-03      8.38e-03    1.9e-07
1673000      8.53e-03      1.64e-04      7.77e-03    1.9e-07
1674000      1.03e-02      2.57e-03      1.17e-03    1.9e-07
1675000      1.18e-02      1.99e-03      3.38e-03    1.9e-07
1676000      1.08e-02      1.77e-03      3.74e-03    1.9e-07
1677000      3.47e-02      4.91e-03      2.77e-02    1.9e-07
1678000      4.35e-03      1.08e-03      4.01e-04    1.9e-07
1679000      1.56e-02      1.58e-03      1.17e-02    1.9e-07
1680000      1.29e-02      2.28e-03      9.67e-04    1.8e-07
1681000      7.47e-03      1.81e-03      1.62e-03    1.8e-07
1682000      1.14e-02      4.28e-04      1.01e-02    1.8e-07
1683000      1.04e-02      2.10e-03      5.64e-03    1.8e-07
1684000      4.46e-03      7.20e-04      1.67e-03    1.8e-07
1685000      2.95e-02      4.06e-03      2.27e-02    1.8e-07
1686000      3.98e-02      2.32e-03      3.56e-02    1.8e-07
1687000      1.31e-02      2.95e-03      5.23e-03    1.8e-07
1688000      4.80e-03      1.03e-03      2.27e-03    1.8e-07
1689000      2.44e-02      3.03e-03      1.60e-02    1.8e-07
1690000      9.83e-03      1.13e-03      5.46e-03    1.7e-07
1691000      8.80e-03      1.45e-03      6.11e-03    1.7e-07
1692000      2.07e-02      2.60e-03      1.65e-02    1.7e-07
1693000      3.25e-02      1.48e-03      2.95e-02    1.7e-07
1694000      8.33e-03      8.20e-04      5.63e-03    1.7e-07
1695000      2.48e-02      1.87e-04      2.29e-02    1.7e-07
1696000      9.70e-03      2.33e-03      2.53e-03    1.7e-07
1697000      9.55e-03      1.08e-03      5.45e-03    1.7e-07
1698000      4.70e-03      7.97e-04      1.24e-03    1.7e-07
1699000      3.79e-02      3.50e-03      2.99e-02    1.7e-07
1700000      1.98e-02      2.20e-03      1.64e-02    1.6e-07
1701000      1.82e-02      2.23e-03      1.47e-02    1.6e-07
1702000      2.68e-02      1.56e-03      2.42e-02    1.6e-07
1703000      9.21e-03      1.53e-03      6.39e-03    1.6e-07
1704000      1.59e-02      9.97e-04      1.42e-02    1.6e-07
1705000      1.84e-02      9.81e-04      1.67e-02    1.6e-07
1706000      4.27e-03      5.42e-04      2.76e-03    1.6e-07
1707000      1.05e-02      3.65e-04      9.42e-03    1.6e-07
1708000      3.30e-02      4.66e-03      2.53e-02    1.6e-07
1709000      4.22e-03      7.41e-04      4.74e-04    1.6e-07
1710000      3.82e-03      6.42e-04      1.11e-03    1.6e-07
1711000      3.19e-02      3.20e-03      2.71e-02    1.6e-07
1712000      3.43e-02      4.91e-03      2.77e-02    1.6e-07
1713000      3.45e-02      3.64e-03      2.91e-02    1.6e-07
1714000      1.25e-02      2.64e-03      6.25e-03    1.6e-07
1715000      3.74e-03      5.25e-04      8.09e-04    1.6e-07
1716000      1.09e-02      9.01e-04      7.99e-03    1.6e-07
1717000      3.78e-02      1.72e-03      3.46e-02    1.6e-07
1718000      2.21e-02      1.69e-03      1.86e-02    1.6e-07
1719000      1.93e-02      2.00e-03      1.63e-02    1.6e-07
1720000      6.58e-03      1.45e-03      2.93e-03    1.5e-07
1721000      6.18e-03      8.84e-04      8.15e-04    1.5e-07
1722000      5.60e-03      7.99e-04      8.08e-04    1.5e-07
1723000      6.96e-03      5.29e-04      5.53e-03    1.5e-07
1724000      6.47e-03      6.04e-04      5.12e-03    1.5e-07
1725000      1.93e-03      2.49e-04      8.10e-04    1.5e-07
1726000      2.82e-02      3.47e-03      2.29e-02    1.5e-07
1727000      5.11e-03      2.66e-04      4.45e-03    1.5e-07
1728000      1.69e-02      1.86e-03      1.42e-02    1.5e-07
1729000      8.39e-03      5.73e-04      7.23e-03    1.5e-07
1730000      1.98e-02      8.80e-04      1.79e-02    1.4e-07
1731000      1.04e-02      1.84e-03      9.68e-04    1.4e-07
1732000      4.28e-02      2.07e-03      3.93e-02    1.4e-07
1733000      5.97e-03      1.47e-03      9.09e-04    1.4e-07
1734000      3.17e-02      1.75e-03      2.90e-02    1.4e-07
1735000      8.21e-03      9.81e-04      5.67e-03    1.4e-07
1736000      3.31e-02      1.76e-03      2.96e-02    1.4e-07
1737000      8.40e-03      1.03e-03      5.64e-03    1.4e-07
1738000      9.75e-03      2.37e-03      2.20e-03    1.4e-07
1739000      3.51e-02      2.52e-03      3.15e-02    1.4e-07
1740000      2.18e-02      4.15e-04      2.03e-02    1.3e-07
