# Time-averaged data for fix strainstress
# TimeStep v_strain v_truestrain v_pzz v_pzzsq
210200 0.0798938 0.0768627 -1.90834 3.64182
210300 0.0801438 0.0770941 -1.90038 3.61148
210400 0.0803938 0.0773256 -1.89094 3.57572
210500 0.0806438 0.0775569 -1.88558 3.55546
210600 0.0808938 0.0777882 -1.87506 3.51596
210700 0.0811438 0.0780195 -1.8917 3.57858
210800 0.0813938 0.0782507 -1.87765 3.52567
210900 0.0816438 0.0784819 -1.88093 3.53801
211000 0.0818938 0.078713 -1.86645 3.48412
211100 0.0821438 0.078944 -1.84321 3.39776
211200 0.0823938 0.079175 -1.86719 3.48655
211300 0.0826438 0.079406 -1.8223 3.32096
211400 0.0828938 0.0796369 -1.87261 3.50685
211500 0.0831438 0.0798677 -1.80419 3.2555
211600 0.0833938 0.0800985 -1.84002 3.38583
211700 0.0836438 0.0803292 -1.78486 3.18605
211800 0.0838938 0.0805599 -1.80264 3.24992
211900 0.0841438 0.0807905 -1.7853 3.18751
212000 0.0843938 0.0810211 -1.78578 3.18906
212100 0.0846438 0.0812516 -1.75237 3.07113
212200 0.0848938 0.0814821 -1.75703 3.08726
212300 0.0851438 0.0817125 -1.73313 3.00417
212400 0.0853938 0.0819428 -1.73228 3.00145
212500 0.0856438 0.0821731 -1.75191 3.0694
212600 0.0858938 0.0824034 -1.7419 3.03439
212700 0.0861438 0.0826336 -1.76496 3.11517
212800 0.0863938 0.0828637 -1.73323 3.00415
212900 0.0866438 0.0830938 -1.75287 3.07256
213000 0.0868938 0.0833239 -1.73258 3.0019
213100 0.0871438 0.0835538 -1.74025 3.02849
213200 0.0873938 0.0837838 -1.73649 3.01541
213300 0.0876438 0.0840137 -1.72265 2.96754
213400 0.0878938 0.0842435 -1.71799 2.95153
213500 0.0881438 0.0844733 -1.71286 2.93392
213600 0.0883938 0.084703 -1.71664 2.94703
213700 0.0886438 0.0849327 -1.73444 3.0085
213800 0.0888938 0.0851623 -1.69182 2.86239
213900 0.0891438 0.0853918 -1.71376 2.93724
214000 0.0893938 0.0856213 -1.72126 2.96281
214100 0.0896438 0.0858508 -1.72488 2.9753
214200 0.0898938 0.0860802 -1.72535 2.97692
214300 0.0901438 0.0863096 -1.71441 2.93934
214400 0.0903938 0.0865389 -1.74573 3.04765
214500 0.0906438 0.0867681 -1.71154 2.92949
214600 0.0908938 0.0869973 -1.73076 2.99557
214700 0.0911438 0.0872265 -1.69967 2.8889
214800 0.0913938 0.0874555 -1.75418 3.07757
214900 0.0916438 0.0876846 -1.70011 2.89123
215000 0.0918938 0.0879136 -1.70658 2.91292
215100 0.0921438 0.0881425 -1.72617 2.98001
215200 0.0923938 0.0883714 -1.70333 2.90177
215300 0.0926438 0.0886002 -1.7252 2.9764
215400 0.0928938 0.088829 -1.69796 2.88321
215500 0.0931438 0.0890577 -1.72378 2.97149
215600 0.0933938 0.0892864 -1.71362 2.93658
215700 0.0936438 0.089515 -1.70402 2.90373
215800 0.0938938 0.0897436 -1.68804 2.8495
215900 0.0941438 0.0899721 -1.69398 2.8696
216000 0.0943938 0.0902006 -1.69933 2.88777
216100 0.0946438 0.090429 -1.69995 2.88986
216200 0.0948938 0.0906573 -1.69798 2.88333
216300 0.0951438 0.0908856 -1.6698 2.78826
216400 0.0953938 0.0911139 -1.68984 2.85562
216500 0.0956438 0.0913421 -1.6774 2.81375
216600 0.0958938 0.0915702 -1.69697 2.87978
216700 0.0961438 0.0917983 -1.68505 2.83943
216800 0.0963938 0.0920264 -1.70258 2.89883
216900 0.0966438 0.0922544 -1.69709 2.88015
217000 0.0968938 0.0924823 -1.73226 3.00081
217100 0.0971438 0.0927102 -1.70135 2.89511
217200 0.0973938 0.092938 -1.708 2.91794
217300 0.0976438 0.0931658 -1.7249 2.97567
217400 0.0978938 0.0933936 -1.69324 2.86715
217500 0.0981438 0.0936213 -1.72193 2.96513
217600 0.0983938 0.0938489 -1.69341 2.86773
217700 0.0986438 0.0940765 -1.73982 3.02715
217800 0.0988938 0.094304 -1.6838 2.83533
217900 0.0991438 0.0945315 -1.71571 2.94398
218000 0.0993938 0.0947589 -1.68912 2.85335
218100 0.0996438 0.0949863 -1.72273 2.96843
218200 0.0998938 0.0952136 -1.71451 2.94002
