#  step      rmse_trn    rmse_e_trn    rmse_f_trn         lr
9335000      5.84e-02      1.54e-04      5.64e-02    7.2e-08
9336000      1.28e-01      2.09e-02      2.70e-02    7.2e-08
9337000      4.38e-02      2.19e-04      4.23e-02    7.2e-08
9338000      4.99e-02      1.98e-03      4.70e-02    7.2e-08
9339000      6.24e-02      4.86e-03      5.41e-02    7.2e-08
9340000      9.26e-02      3.69e-03      8.72e-02    7.2e-08
9341000      5.32e-02      4.92e-03      4.38e-02    7.2e-08
9342000      8.24e-02      1.09e-02      5.28e-02    7.2e-08
9343000      1.21e-01      8.89e-03      1.12e-01    7.2e-08
9344000      1.06e-01      8.95e-03      8.96e-02    7.2e-08
9345000      6.84e-02      8.30e-03      5.78e-02    7.2e-08
9346000      1.05e-01      6.85e-03      9.40e-02    7.2e-08
9347000      7.85e-02      7.35e-03      6.44e-02    7.2e-08
9348000      7.32e-02      9.51e-03      4.80e-02    7.2e-08
9349000      4.04e-02      2.40e-03      3.68e-02    7.2e-08
9350000      5.20e-03      8.35e-04      2.11e-03    6.8e-08
9351000      5.74e-03      8.96e-04      2.60e-03    6.8e-08
9352000      5.17e-02      3.80e-03      4.55e-02    6.8e-08
9353000      3.09e-03      1.43e-04      2.89e-03    6.8e-08
9354000      6.16e-02      1.99e-03      5.86e-02    6.8e-08
9355000      6.97e-02      1.50e-02      3.47e-02    6.8e-08
9356000      1.05e-01      1.60e-02      8.00e-02    6.8e-08
9357000      5.98e-03      3.15e-04      5.52e-03    6.8e-08
9358000      4.35e-02      7.39e-03      1.16e-02    6.8e-08
9359000      5.52e-02      1.64e-03      5.27e-02    6.8e-08
9360000      7.98e-02      9.87e-03      6.71e-02    6.8e-08
9361000      4.20e-02      2.21e-03      3.87e-02    6.8e-08
9362000      7.81e-02      1.06e-02      4.82e-02    6.8e-08
9363000      4.46e-02      1.58e-03      4.22e-02    6.8e-08
9364000      5.95e-02      5.74e-03      4.82e-02    6.8e-08
9365000      5.47e-02      2.86e-03      5.05e-02    6.8e-08
9366000      5.51e-02      6.38e-03      4.04e-02    6.8e-08
9367000      1.30e-01      1.27e-03      1.26e-01    6.8e-08
9368000      7.82e-02      2.44e-03      7.45e-02    6.8e-08
9369000      6.99e-02      8.41e-03      4.96e-02    6.8e-08
9370000      7.93e-02      8.18e-03      6.23e-02    6.8e-08
9371000      6.70e-02      9.27e-03      4.03e-02    6.8e-08
9372000      1.11e-01      8.71e-03      1.02e-01    6.8e-08
9373000      8.36e-02      4.48e-03      7.71e-02    6.8e-08
9374000      8.41e-02      1.26e-02      5.53e-02    6.8e-08
9375000      4.64e-02      1.45e-03      4.42e-02    6.8e-08
9376000      4.39e-02      5.24e-03      3.14e-02    6.8e-08
9377000      1.08e-02      1.23e-03      7.95e-03    6.8e-08
9378000      8.03e-02      8.02e-03      6.41e-02    6.8e-08
9379000      5.91e-02      5.47e-03      4.87e-02    6.8e-08
9380000      5.52e-02      7.15e-03      3.64e-02    6.8e-08
9381000      6.95e-03      6.29e-04      5.78e-03    6.8e-08
9382000      5.22e-02      7.47e-05      5.05e-02    6.8e-08
9383000      2.28e-02      1.45e-03      2.13e-02    6.8e-08
9384000      3.09e-02      7.73e-03      1.46e-03    6.8e-08
9385000      3.86e-02      1.01e-03      3.69e-02    6.8e-08
9386000      7.25e-02      5.05e-04      7.01e-02    6.8e-08
9387000      5.26e-02      2.05e-03      4.96e-02    6.8e-08
9388000      5.41e-02      2.45e-03      5.06e-02    6.8e-08
9389000      3.62e-02      5.95e-03      1.30e-02    6.8e-08
9390000      7.72e-02      6.16e-04      7.46e-02    6.8e-08
9391000      1.08e-01      5.75e-03      9.99e-02    6.8e-08
9392000      8.29e-02      5.28e-03      7.49e-02    6.8e-08
9393000      2.23e-02      1.93e-03      2.03e-02    6.8e-08
9394000      4.70e-02      4.84e-03      3.70e-02    6.8e-08
9395000      7.23e-02      1.18e-03      6.97e-02    6.8e-08
9396000      7.14e-02      5.80e-03      6.53e-02    6.8e-08
9397000      1.73e-01      9.48e-03      1.63e-01    6.8e-08
9398000      3.62e-02      4.85e-03      2.96e-02    6.8e-08
9399000      5.60e-02      9.46e-05      5.41e-02    6.8e-08
9400000      6.16e-02      1.04e-02      1.80e-02    6.5e-08
9401000      5.25e-02      1.29e-02      1.02e-02    6.5e-08
9402000      6.91e-02      8.08e-03      5.02e-02    6.5e-08
9403000      6.25e-02      1.04e-02      2.01e-02    6.5e-08
9404000      6.53e-02      1.16e-02      3.11e-02    6.5e-08
9405000      3.54e-02      2.17e-03      3.21e-02    6.5e-08
9406000      5.23e-02      8.57e-03      3.83e-02    6.5e-08
9407000      6.02e-02      6.97e-03      5.17e-02    6.5e-08
9408000      3.24e-02      1.50e-04      3.14e-02    6.5e-08
9409000      4.53e-02      2.64e-03      4.15e-02    6.5e-08
9410000      4.51e-02      2.28e-03      4.19e-02    6.5e-08
9411000      5.54e-02      4.48e-03      5.08e-02    6.5e-08
9412000      7.71e-02      1.17e-03      7.44e-02    6.5e-08
9413000      7.89e-02      9.14e-03      5.78e-02    6.5e-08
9414000      7.54e-02      8.52e-03      5.62e-02    6.5e-08
9415000      4.39e-02      1.73e-03      4.20e-02    6.5e-08
9416000      6.62e-02      5.10e-03      5.77e-02    6.5e-08
9417000      2.35e-02      2.58e-04      2.27e-02    6.5e-08
9418000      1.15e-01      8.91e-03      1.06e-01    6.5e-08
9419000      8.99e-02      4.66e-03      8.42e-02    6.5e-08
9420000      7.43e-02      1.55e-02      3.94e-02    6.5e-08
9421000      7.30e-02      3.85e-03      6.75e-02    6.5e-08
9422000      5.52e-02      5.01e-03      4.58e-02    6.5e-08
9423000      3.15e-02      4.28e-03      1.96e-02    6.5e-08
9424000      3.18e-02      2.72e-03      2.69e-02    6.5e-08
9425000      3.46e-02      4.68e-03      2.16e-02    6.5e-08
9426000      5.97e-02      3.16e-03      5.65e-02    6.5e-08
9427000      7.26e-03      1.01e-03      4.35e-03    6.5e-08
9428000      3.56e-02      3.62e-03      2.83e-02    6.5e-08
9429000      5.68e-02      4.48e-03      5.22e-02    6.5e-08
9430000      6.74e-02      1.19e-02      2.47e-03    6.5e-08
9431000      6.21e-02      2.91e-03      5.80e-02    6.5e-08
9432000      1.16e-02      2.38e-03      6.44e-03    6.5e-08
9433000      1.05e-01      3.99e-03      9.98e-02    6.5e-08
9434000      1.13e-02      2.41e-03      5.65e-03    6.5e-08
9435000      8.86e-02      6.92e-03      7.71e-02    6.5e-08
9436000      5.01e-02      4.61e-04      4.84e-02    6.5e-08
9437000      6.21e-02      2.15e-03      5.90e-02    6.5e-08
9438000      8.35e-02      1.11e-02      6.85e-02    6.5e-08
9439000      5.39e-03      7.95e-04      2.89e-03    6.5e-08
9440000      6.79e-02      7.55e-03      5.11e-02    6.5e-08
9441000      4.03e-02      1.43e-03      3.82e-02    6.5e-08
9442000      6.73e-02      1.39e-02      3.66e-02    6.5e-08
9443000      3.63e-02      3.87e-03      2.81e-02    6.5e-08
9444000      4.24e-02      3.63e-03      3.59e-02    6.5e-08
9445000      4.05e-02      2.54e-03      3.67e-02    6.5e-08
9446000      1.96e-02      4.80e-03      3.71e-03    6.5e-08
9447000      7.82e-02      9.60e-03      6.61e-02    6.5e-08
9448000      6.39e-03      2.83e-04      6.00e-03    6.5e-08
9449000      8.56e-02      1.01e-02      6.17e-02    6.5e-08
9450000      4.88e-02      5.45e-03      3.67e-02    6.2e-08
9451000      4.73e-02      1.85e-03      4.48e-02    6.2e-08
9452000      8.43e-02      7.58e-03      7.63e-02    6.2e-08
9453000      9.82e-02      9.20e-03      8.08e-02    6.2e-08
9454000      5.31e-02      5.77e-03      4.07e-02    6.2e-08
9455000      1.55e-02      3.83e-03      2.45e-03    6.2e-08
9456000      6.42e-02      1.06e-02      2.25e-02    6.2e-08
9457000      1.10e-01      4.43e-03      1.04e-01    6.2e-08
9458000      5.17e-02      2.40e-03      4.84e-02    6.2e-08
9459000      8.49e-02      2.78e-03      8.10e-02    6.2e-08
9460000      5.21e-02      5.41e-03      4.09e-02    6.2e-08
9461000      2.90e-02      6.94e-05      2.81e-02    6.2e-08
9462000      6.91e-02      4.42e-03      6.25e-02    6.2e-08
9463000      5.44e-02      7.29e-03      3.44e-02    6.2e-08
9464000      1.18e-02      1.78e-03      5.92e-03    6.2e-08
9465000      6.73e-02      8.63e-04      6.52e-02    6.2e-08
9466000      4.67e-02      7.20e-03      2.22e-02    6.2e-08
9467000      8.57e-02      9.53e-03      6.47e-02    6.2e-08
9468000      5.04e-03      5.01e-04      4.05e-03    6.2e-08
9469000      3.64e-02      4.45e-03      2.56e-02    6.2e-08
9470000      5.62e-02      7.06e-03      4.29e-02    6.2e-08
9471000      3.59e-02      4.85e-04      3.48e-02    6.2e-08
9472000      5.05e-02      1.08e-03      4.87e-02    6.2e-08
9473000      2.92e-02      3.53e-03      2.07e-02    6.2e-08
9474000      7.60e-02      1.99e-03      7.29e-02    6.2e-08
9475000      7.57e-03      7.89e-04      5.93e-03    6.2e-08
9476000      6.00e-02      2.72e-03      5.63e-02    6.2e-08
9477000      7.66e-02      9.34e-03      5.39e-02    6.2e-08
9478000      6.95e-02      9.05e-03      4.57e-02    6.2e-08
9479000      5.77e-02      6.40e-03      4.36e-02    6.2e-08
9480000      5.89e-02      2.37e-04      5.72e-02    6.2e-08
9481000      1.04e-01      2.59e-02      8.03e-03    6.2e-08
9482000      3.83e-02      7.22e-04      3.70e-02    6.2e-08
9483000      8.48e-03      9.13e-04      6.52e-03    6.2e-08
9484000      8.50e-03      7.27e-04      7.21e-03    6.2e-08
9485000      5.34e-02      5.27e-03      4.30e-02    6.2e-08
9486000      5.65e-03      2.81e-04      5.26e-03    6.2e-08
9487000      4.45e-02      5.53e-03      3.74e-02    6.2e-08
9488000      1.00e-02      1.34e-03      6.36e-03    6.2e-08
9489000      6.10e-02      8.43e-04      5.89e-02    6.2e-08
9490000      4.62e-02      7.81e-03      3.31e-02    6.2e-08
9491000      7.39e-02      5.49e-03      6.51e-02    6.2e-08
9492000      1.80e-02      3.08e-03      4.39e-03    6.2e-08
9493000      3.92e-02      3.95e-03      3.48e-02    6.2e-08
9494000      5.96e-02      4.94e-03      5.45e-02    6.2e-08
9495000      7.06e-02      7.88e-03      5.32e-02    6.2e-08
9496000      8.38e-02      4.50e-03      7.75e-02    6.2e-08
9497000      4.48e-02      4.86e-03      3.43e-02    6.2e-08
9498000      5.21e-02      6.16e-04      5.05e-02    6.2e-08
9499000      3.93e-02      1.95e-03      3.66e-02    6.2e-08
9500000      9.26e-02      3.21e-03      8.82e-02    5.9e-08
9501000      5.46e-02      6.92e-04      5.30e-02    5.9e-08
9502000      8.87e-03      1.04e-03      6.44e-03    5.9e-08
9503000      6.78e-02      5.48e-03      6.24e-02    5.9e-08
9504000      5.21e-02      5.43e-03      4.10e-02    5.9e-08
9505000      1.08e-01      1.32e-02      9.11e-02    5.9e-08
9506000      4.19e-02      3.31e-03      3.65e-02    5.9e-08
9507000      7.38e-02      4.51e-03      6.73e-02    5.9e-08
9508000      3.36e-02      1.57e-03      3.15e-02    5.9e-08
9509000      5.35e-02      1.03e-02      3.33e-02    5.9e-08
9510000      5.56e-02      6.57e-03      4.77e-02    5.9e-08
9511000      5.15e-02      8.66e-03      1.53e-02    5.9e-08
9512000      6.10e-02      6.19e-03      4.86e-02    5.9e-08
9513000      4.26e-02      3.78e-03      3.05e-02    5.9e-08
9514000      3.73e-02      5.33e-04      3.62e-02    5.9e-08
9515000      6.91e-03      8.29e-04      5.90e-03    5.9e-08
9516000      9.46e-02      8.22e-03      8.62e-02    5.9e-08
9517000      9.17e-02      1.33e-02      7.26e-02    5.9e-08
9518000      3.74e-02      1.45e-03      3.55e-02    5.9e-08
9519000      5.14e-02      1.62e-03      4.92e-02    5.9e-08
9520000      4.71e-02      4.12e-03      4.28e-02    5.9e-08
9521000      5.26e-02      2.86e-03      4.87e-02    5.9e-08
9522000      5.54e-02      2.78e-03      5.16e-02    5.9e-08
9523000      4.66e-02      7.57e-03      3.44e-02    5.9e-08
9524000      5.64e-03      5.89e-04      4.42e-03    5.9e-08
9525000      7.54e-02      9.91e-03      6.23e-02    5.9e-08
9526000      3.84e-02      2.96e-03      3.55e-02    5.9e-08
9527000      5.25e-02      4.66e-03      4.41e-02    5.9e-08
9528000      5.13e-03      2.74e-04      4.75e-03    5.9e-08
9529000      4.66e-02      3.25e-04      4.53e-02    5.9e-08
9530000      6.45e-02      8.48e-03      4.19e-02    5.9e-08
9531000      4.60e-02      1.17e-03      4.42e-02    5.9e-08
9532000      6.84e-02      2.29e-03      6.53e-02    5.9e-08
9533000      4.22e-02      2.93e-03      3.77e-02    5.9e-08
9534000      4.88e-03      2.56e-04      4.52e-03    5.9e-08
9535000      2.75e-02      1.27e-03      2.58e-02    5.9e-08
9536000      3.07e-02      3.92e-03      2.56e-02    5.9e-08
9537000      5.96e-02      7.31e-03      4.17e-02    5.9e-08
9538000      3.53e-02      1.04e-03      3.38e-02    5.9e-08
9539000      3.50e-02      2.03e-03      3.21e-02    5.9e-08
9540000      1.18e-01      2.05e-03      1.15e-01    5.9e-08
9541000      4.54e-02      2.51e-03      4.30e-02    5.9e-08
9542000      6.05e-02      4.82e-03      5.58e-02    5.9e-08
9543000      4.63e-02      3.22e-03      4.14e-02    5.9e-08
9544000      7.34e-03      5.42e-04      6.48e-03    5.9e-08
9545000      8.06e-02      9.53e-03      5.82e-02    5.9e-08
9546000      5.00e-02      3.55e-03      4.66e-02    5.9e-08
9547000      4.73e-02      7.47e-03      3.57e-02    5.9e-08
9548000      6.26e-02      2.85e-03      5.88e-02    5.9e-08
9549000      8.61e-02      1.21e-02      5.06e-02    5.9e-08
9550000      8.88e-02      8.51e-03      7.98e-02    5.6e-08
9551000      1.37e-02      2.38e-03      2.45e-03    5.6e-08
9552000      7.33e-02      9.11e-04      7.12e-02    5.6e-08
9553000      4.22e-02      1.21e-03      4.05e-02    5.6e-08
9554000      1.45e-02      2.54e-03      1.82e-03    5.6e-08
9555000      4.63e-02      7.02e-04      4.48e-02    5.6e-08
9556000      2.51e-02      9.09e-04      2.39e-02    5.6e-08
9557000      4.43e-02      5.48e-03      3.09e-02    5.6e-08
9558000      7.07e-02      7.18e-03      5.63e-02    5.6e-08
9559000      3.18e-02      3.23e-03      2.83e-02    5.6e-08
9560000      2.80e-02      3.20e-04      2.72e-02    5.6e-08
9561000      3.18e-03      5.04e-04      1.37e-03    5.6e-08
9562000      3.44e-03      2.46e-04      3.06e-03    5.6e-08
9563000      3.72e-02      1.87e-03      3.55e-02    5.6e-08
9564000      7.66e-02      7.95e-03      6.03e-02    5.6e-08
9565000      7.36e-02      9.59e-03      4.84e-02    5.6e-08
9566000      8.13e-02      8.51e-03      7.19e-02    5.6e-08
9567000      5.37e-02      9.53e-04      5.20e-02    5.6e-08
9568000      5.84e-02      7.85e-03      4.79e-02    5.6e-08
9569000      3.94e-02      6.25e-03      1.70e-02    5.6e-08
9570000      4.96e-02      1.13e-03      4.78e-02    5.6e-08
9571000      5.00e-02      1.22e-02      9.66e-03    5.6e-08
9572000      8.80e-02      4.60e-03      8.19e-02    5.6e-08
9573000      7.25e-02      5.42e-03      6.73e-02    5.6e-08
9574000      9.45e-02      1.76e-02      6.15e-02    5.6e-08
9575000      4.41e-02      1.63e-03      4.19e-02    5.6e-08
9576000      9.97e-02      4.08e-03      9.58e-02    5.6e-08
9577000      4.13e-02      4.64e-03      3.11e-02    5.6e-08
9578000      7.13e-02      6.86e-03      6.40e-02    5.6e-08
9579000      5.57e-02      8.04e-03      4.42e-02    5.6e-08
9580000      1.20e-01      1.05e-02      1.10e-01    5.6e-08
9581000      9.86e-02      1.19e-02      8.40e-02    5.6e-08
9582000      9.19e-03      1.20e-03      6.00e-03    5.6e-08
9583000      9.75e-02      2.43e-02      8.22e-03    5.6e-08
9584000      5.02e-02      1.19e-02      1.52e-02    5.6e-08
9585000      6.00e-02      5.14e-03      5.11e-02    5.6e-08
9586000      9.09e-03      9.59e-04      7.10e-03    5.6e-08
9587000      1.21e-02      2.02e-03      8.78e-03    5.6e-08
9588000      7.24e-02      1.30e-03      7.01e-02    5.6e-08
9589000      5.75e-02      5.18e-03      4.81e-02    5.6e-08
9590000      1.09e-01      1.15e-02      9.58e-02    5.6e-08
9591000      7.11e-02      2.62e-03      6.76e-02    5.6e-08
9592000      7.07e-02      4.57e-03      6.40e-02    5.6e-08
9593000      7.01e-02      1.79e-03      6.75e-02    5.6e-08
9594000      6.66e-02      6.71e-03      5.93e-02    5.6e-08
9595000      6.16e-02      1.90e-03      5.91e-02    5.6e-08
9596000      6.46e-02      6.89e-03      5.01e-02    5.6e-08
9597000      1.13e-01      6.42e-04      1.10e-01    5.6e-08
9598000      1.23e-02      1.78e-03      6.88e-03    5.6e-08
9599000      7.27e-02      9.93e-03      4.49e-02    5.6e-08
9600000      6.59e-02      9.16e-03      3.97e-02    5.3e-08
9601000      1.65e-01      7.60e-03      1.56e-01    5.3e-08
9602000      7.49e-02      1.05e-02      6.05e-02    5.3e-08
9603000      5.96e-02      5.24e-03      5.44e-02    5.3e-08
9604000      2.42e-02      4.94e-03      1.37e-02    5.3e-08
9605000      4.99e-02      7.84e-04      4.84e-02    5.3e-08
9606000      4.14e-02      2.45e-03      3.80e-02    5.3e-08
9607000      9.68e-03      2.10e-03      4.68e-03    5.3e-08
9608000      1.78e-02      4.33e-03      3.79e-03    5.3e-08
9609000      6.49e-02      4.11e-03      5.90e-02    5.3e-08
9610000      7.14e-02      2.65e-03      6.80e-02    5.3e-08
9611000      5.11e-02      6.98e-03      4.17e-02    5.3e-08
9612000      4.30e-02      2.86e-03      3.88e-02    5.3e-08
9613000      4.81e-02      1.27e-03      4.65e-02    5.3e-08
9614000      5.18e-02      4.72e-03      4.70e-02    5.3e-08
9615000      1.04e-01      2.60e-02      4.57e-03    5.3e-08
9616000      5.18e-02      8.56e-04      5.02e-02    5.3e-08
9617000      6.48e-02      1.04e-02      2.63e-02    5.3e-08
9618000      4.26e-02      3.97e-03      3.53e-02    5.3e-08
9619000      5.90e-03      7.95e-04      3.72e-03    5.3e-08
9620000      5.80e-02      7.41e-03      4.86e-02    5.3e-08
9621000      9.65e-02      2.41e-02      2.37e-03    5.3e-08
9622000      5.37e-02      2.80e-03      5.00e-02    5.3e-08
9623000      5.11e-02      3.09e-03      4.68e-02    5.3e-08
9624000      4.25e-02      7.87e-03      2.79e-02    5.3e-08
9625000      9.71e-03      1.25e-03      6.46e-03    5.3e-08
9626000      4.39e-02      8.79e-04      4.25e-02    5.3e-08
9627000      7.17e-02      6.11e-03      6.12e-02    5.3e-08
9628000      6.37e-02      9.27e-03      3.52e-02    5.3e-08
9629000      1.03e-01      2.56e-02      5.26e-03    5.3e-08
9630000      4.01e-02      2.76e-03      3.60e-02    5.3e-08
9631000      5.15e-03      1.09e-04      5.00e-03    5.3e-08
9632000      4.53e-02      2.14e-03      4.25e-02    5.3e-08
9633000      4.78e-02      6.27e-03      3.96e-02    5.3e-08
9634000      7.88e-02      1.96e-02      7.10e-03    5.3e-08
9635000      4.65e-02      3.71e-03      4.05e-02    5.3e-08
9636000      8.00e-03      1.29e-03      3.20e-03    5.3e-08
